cve_munedo,Periodo,confirmados,negativos,sospechoso,defuncion,activos,Activos_periodo,Muerte_acumuladas,Confirmados_acumulados
28041,202005,123,1101,1,9,0,61,12,242
28041,202006,432,1107,4,19,0,189,31,674
28041,202007,899,1221,21,50,0,296,81,1573
28041,202008,920,1522,233,21,110,244,102,2493
28041,202009,0,1,203,0,0,0,102,2493
28042,202006,2,0,0,0,0,2,0,2
28042,202007,5,0,0,0,0,0,0,7
28042,202008,0,1,0,0,0,0,0,7
28043,202001,0,1,0,0,0,0,0,0
28043,202003,0,2,0,0,0,0,0,0
28043,202004,9,53,0,2,0,8,2,9
28043,202005,1,13,0,0,0,0,2,10
28043,202006,8,35,0,0,0,5,2,18
28043,202007,49,62,1,3,0,23,5,67
28043,202008,30,60,5,0,3,7,5,97
28043,202009,0,0,7,0,0,0,5,97
28999,202007,1,0,0,0,0,0,0,1
29001,202003,0,3,0,0,0,0,0,0
29001,202004,2,2,0,0,0,0,0,2
29001,202005,14,16,0,3,0,8,3,16
29001,202006,11,17,0,1,0,5,4,27
29001,202007,38,74,2,8,0,16,12,65
29001,202008,19,36,1,0,0,1,12,84
29001,202009,0,3,0,0,0,0,12,84
29002,202002,0,1,0,0,0,0,0,0
29002,202003,0,3,0,0,0,0,0,0
29002,202004,3,9,0,0,0,2,0,3
29002,202005,19,40,0,4,0,9,4,22
29002,202006,36,52,0,5,0,13,9,58
29002,202007,54,114,2,8,0,14,17,112
29002,202008,12,63,0,1,0,5,18,124
29002,202009,0,1,2,0,0,0,18,124
29003,202004,2,3,0,0,0,0,0,2
29003,202005,1,3,0,0,0,0,0,3
29003,202006,6,6,0,1,0,0,1,9
29003,202007,10,13,0,1,0,1,2,19
29003,202008,2,12,1,0,0,0,2,21
29004,202004,1,4,0,0,0,0,0,1
29004,202005,6,9,0,1,0,5,1,7
29004,202006,6,8,0,2,0,2,3,13
29004,202007,10,15,1,2,0,1,5,23
29004,202008,5,9,1,0,2,2,5,28
29005,202003,1,10,0,0,0,1,0,1
29005,202004,18,72,0,4,0,9,4,19
29005,202005,84,115,1,13,0,33,17,103
29005,202006,164,292,4,21,0,63,38,267
29005,202007,278,509,5,36,0,77,74,545
29005,202008,196,315,16,13,27,44,87,741
29005,202009,1,11,17,0,1,1,87,742
29006,202003,0,3,0,0,0,0,0,0
29006,202004,13,13,0,4,0,11,4,13
29006,202005,27,25,0,6,0,6,10,40
29006,202006,24,33,1,7,0,9,17,64
29006,202007,62,83,2,20,0,24,37,126
29006,202008,51,68,4,3,4,14,40,177
29006,202009,1,0,3,0,1,1,40,178
29007,202003,0,3,0,0,0,0,0,0
29007,202004,1,7,0,0,0,1,0,1
29007,202005,9,2,0,0,0,5,0,10
29007,202006,9,18,0,4,0,4,4,19
29007,202007,22,24,0,1,0,4,5,41
29007,202008,7,17,0,0,1,3,5,48
29007,202009,0,4,0,0,0,0,5,48
29008,202004,3,2,0,0,0,1,0,3
29008,202005,5,4,0,1,0,1,1,8
29008,202006,19,9,0,5,0,2,6,27
29008,202007,11,13,0,2,0,6,8,38
29008,202008,2,16,0,0,0,0,8,40
29008,202009,0,0,1,0,0,0,8,40
29009,202004,0,4,0,0,0,0,0,0
29009,202005,2,3,0,0,0,1,0,2
29009,202006,6,11,0,0,0,3,0,8
29009,202007,10,15,1,2,0,2,2,18
29009,202008,5,10,2,1,0,0,3,23
29009,202009,0,0,2,0,0,0,3,23
29010,202003,0,14,0,0,0,0,0,0
29010,202004,9,43,0,3,0,3,3,9
29010,202005,71,99,3,14,0,34,17,80
29010,202006,169,219,0,32,0,61,49,249
29010,202007,148,414,3,29,0,45,78,397
29010,202008,67,203,7,6,9,16,84,464
29010,202009,2,1,4,0,2,2,84,466
29011,202005,2,2,0,0,0,2,0,2
29011,202006,4,6,0,2,0,1,2,6
29011,202007,6,5,0,0,0,0,2,12
29011,202008,5,4,0,0,1,1,2,17
29012,202004,0,3,0,0,0,0,0,0
29012,202005,4,2,0,1,0,4,1,4
29012,202006,2,4,0,0,0,0,1,6
29012,202007,5,5,0,1,0,2,2,11
29012,202008,4,8,0,0,0,0,2,15
29013,202003,0,7,0,0,0,0,0,0
29013,202004,18,47,0,3,0,6,3,18
29013,202005,37,55,0,9,0,19,12,55
29013,202006,112,154,1,13,0,32,25,167
29013,202007,151,253,3,18,0,55,43,318
29013,202008,79,143,2,6,9,20,49,397
29013,202009,1,1,8,0,1,1,49,398
29014,202003,0,2,0,0,0,0,0,0
29014,202004,13,8,0,3,0,6,3,13
29014,202005,11,7,1,1,0,3,4,24
29014,202006,8,11,0,1,0,0,5,32
29014,202007,5,15,1,2,0,0,7,37
29014,202008,5,8,0,2,1,2,9,42
29014,202009,0,0,1,0,0,0,9,42
29015,202003,0,2,0,0,0,0,0,0
29015,202004,1,14,0,0,0,1,0,1
29015,202005,23,25,1,3,0,4,3,24
29015,202006,33,52,2,10,0,12,13,57
29015,202007,27,48,3,7,0,12,20,84
29015,202008,42,57,3,6,2,6,26,126
29015,202009,0,0,3,0,0,0,26,126
29016,202003,0,2,0,0,0,0,0,0
29016,202004,1,2,0,0,0,0,0,1
29016,202005,4,8,0,1,0,3,1,5
29016,202006,5,13,0,0,0,1,1,10
29016,202007,24,28,0,3,0,9,4,34
29016,202008,4,15,0,0,0,0,4,38
29016,202009,0,0,1,0,0,0,4,38
29017,202004,1,0,0,0,0,1,0,1
29017,202005,6,1,0,4,0,2,4,7
29017,202006,7,9,0,2,0,1,6,14
29017,202007,1,5,0,0,0,0,6,15
29017,202008,2,1,1,0,1,1,6,17
29018,202002,0,1,0,0,0,0,0,0
29018,202003,0,3,0,0,0,0,0,0
29018,202004,2,16,0,0,0,0,0,2
29018,202005,34,51,1,10,0,13,10,36
29018,202006,67,96,0,15,0,28,25,103
29018,202007,97,203,1,17,0,31,42,200
29018,202008,51,71,3,3,5,8,45,251
29018,202009,3,11,0,0,3,3,45,254
29019,202004,3,7,0,2,0,3,2,3
29019,202005,11,7,0,1,0,6,3,14
29019,202006,22,17,1,4,0,5,7,36
29019,202007,7,10,1,2,0,4,9,43
29019,202008,9,10,1,3,0,2,12,52
29019,202009,0,0,2,0,0,0,12,52
29020,202005,3,3,0,0,0,1,0,3
29020,202006,8,8,0,4,0,1,4,11
29020,202007,6,5,1,0,0,1,4,17
29020,202008,5,2,0,0,0,1,4,22
29020,202009,0,1,0,0,0,0,4,22
29021,202003,0,1,0,0,0,0,0,0
29021,202004,2,3,0,1,0,2,1,2
29021,202005,9,0,0,3,0,1,4,11
29021,202006,10,20,0,1,0,7,5,21
29021,202007,13,24,0,4,0,3,9,34
29021,202008,9,20,1,0,2,5,9,43
29021,202009,0,1,0,0,0,0,9,43
29022,202005,8,4,0,1,0,2,1,8
29022,202006,0,3,0,0,0,0,1,8
29022,202007,8,7,0,1,0,4,2,16
29022,202008,6,3,0,0,1,2,2,22
29022,202009,0,0,1,0,0,0,2,22
29023,202003,0,3,0,0,0,0,0,0
29023,202004,7,7,0,2,0,5,2,7
29023,202005,17,24,0,7,0,8,9,24
29023,202006,19,23,0,2,0,8,11,43
29023,202007,33,36,1,5,0,7,16,76
29023,202008,21,25,1,1,2,3,17,97
29023,202009,0,0,2,0,0,0,17,97
29024,202001,0,3,0,0,0,0,0,0
29024,202003,0,2,0,0,0,0,0,0
29024,202004,7,12,1,0,0,3,0,7
29024,202005,18,50,0,2,0,7,2,25
29024,202006,23,57,1,6,0,8,8,48
29024,202007,41,93,1,4,0,13,12,89
29024,202008,24,77,1,1,1,3,13,113
29024,202009,0,3,0,0,0,0,13,113
29025,202003,0,4,0,0,0,0,0,0
29025,202004,11,18,0,3,0,6,3,11
29025,202005,47,73,1,18,0,17,21,58
29025,202006,50,64,0,11,0,15,32,108
29025,202007,52,66,1,11,0,19,43,160
29025,202008,50,62,4,8,6,15,51,210
29025,202009,0,1,4,0,0,0,51,210
29026,202003,1,1,0,0,0,1,0,1
29026,202004,3,11,0,1,0,0,1,4
29026,202005,13,10,0,4,0,7,5,17
29026,202006,28,44,2,6,0,14,11,45
29026,202007,44,62,0,7,0,8,18,89
29026,202008,41,38,0,4,1,7,22,130
29026,202009,0,2,4,0,0,0,22,130
29027,202003,0,5,0,0,0,0,0,0
29027,202004,2,4,0,1,0,1,1,2
29027,202005,11,8,1,2,0,6,3,13
29027,202006,20,11,0,7,0,9,10,33
29027,202007,15,17,1,3,0,6,13,48
29027,202008,11,10,1,2,2,4,15,59
29027,202009,0,0,2,0,0,0,15,59
29028,202003,0,3,0,0,0,0,0,0
29028,202004,6,9,0,2,0,1,2,6
29028,202005,13,20,0,1,0,6,3,19
29028,202006,20,38,0,6,0,8,9,39
29028,202007,31,50,2,5,0,7,14,70
29028,202008,13,24,0,0,1,3,14,83
29028,202009,1,0,1,0,1,1,14,84
29029,202003,1,0,0,1,0,1,1,1
29029,202004,4,2,0,0,0,3,1,5
29029,202005,14,25,0,3,0,4,4,19
29029,202006,11,32,0,3,0,4,7,30
29029,202007,20,29,1,2,0,6,9,50
29029,202008,21,25,1,1,3,8,10,71
29029,202009,1,0,5,0,1,1,10,72
29030,202004,0,1,0,0,0,0,0,0
29030,202005,2,1,0,2,0,0,2,2
29030,202006,6,7,0,1,0,4,3,8
29030,202007,10,24,0,3,0,4,6,18
29030,202008,10,20,3,1,0,0,7,28
29031,202003,0,4,0,0,0,0,0,0
29031,202004,8,20,0,1,0,3,1,8
29031,202005,7,15,1,3,0,4,4,15
29031,202006,32,52,0,2,0,13,6,47
29031,202007,50,61,1,5,0,10,11,97
29031,202008,33,40,2,1,3,5,12,130
29031,202009,1,2,6,0,1,1,12,131
29032,202003,0,1,0,0,0,0,0,0
29032,202004,0,4,0,0,0,0,0,0
29032,202005,7,14,0,0,0,0,0,7
29032,202006,20,24,0,0,0,6,0,27
29032,202007,15,24,1,5,0,6,5,42
29032,202008,11,15,0,2,2,5,7,53
29032,202009,1,1,0,0,1,1,7,54
29033,202001,0,2,0,0,0,0,0,0
29033,202002,0,2,0,0,0,0,0,0
29033,202003,1,31,0,0,0,0,0,1
29033,202004,29,113,0,4,0,21,4,30
29033,202005,161,305,6,24,0,64,28,191
29033,202006,309,484,11,35,0,127,63,500
29033,202007,366,873,12,54,0,113,117,866
29033,202008,244,517,15,21,45,78,138,1110
29033,202009,1,7,19,0,1,1,138,1111
29034,202003,0,3,0,0,0,0,0,0
29034,202004,8,14,0,7,0,5,7,8
29034,202005,16,10,0,2,0,5,9,24
29034,202006,24,30,0,2,0,14,11,48
29034,202007,71,107,1,4,0,24,15,119
29034,202008,42,56,1,0,2,7,15,161
29034,202009,0,1,1,0,0,0,15,161
29035,202004,1,3,0,0,0,0,0,1
29035,202005,6,1,0,0,0,1,0,7
29035,202006,4,1,0,0,0,1,0,11
29035,202007,13,15,1,6,0,3,6,24
29035,202008,12,19,0,2,1,2,8,36
29036,202003,0,3,0,0,0,0,0,0
29036,202004,2,18,0,0,0,1,0,2
29036,202005,28,34,1,2,0,14,2,30
29036,202006,42,58,0,7,0,18,9,72
29036,202007,55,82,0,13,0,12,22,127
29036,202008,25,64,1,1,4,9,23,152
29036,202009,0,0,1,0,0,0,23,152
29037,202004,0,1,0,0,0,0,0,0
29037,202005,12,5,0,2,0,0,2,12
29037,202006,3,8,0,0,0,2,2,15
29037,202007,9,10,1,0,0,3,2,24
29037,202008,4,7,0,0,1,1,2,28
29038,202003,0,1,0,0,0,0,0,0
29038,202004,0,5,0,0,0,0,0,0
29038,202005,6,15,0,0,0,2,0,6
29038,202006,25,54,1,1,0,10,1,31
29038,202007,39,32,0,5,0,13,6,70
29038,202008,24,39,1,0,5,10,6,94
29038,202009,0,0,5,0,0,0,6,94
29039,202003,0,3,0,0,0,0,0,0
29039,202004,3,6,0,1,0,2,1,3
29039,202005,3,11,0,0,0,3,1,6
29039,202006,25,42,0,4,0,12,5,31
29039,202007,42,80,0,11,0,11,16,73
29039,202008,23,30,3,3,1,7,19,96
29039,202009,0,1,2,0,0,0,19,96
29040,202003,0,1,0,0,0,0,0,0
29040,202004,1,6,0,0,0,1,0,1
29040,202005,12,5,0,1,0,7,1,13
29040,202006,10,21,0,1,0,1,2,23
29040,202007,12,26,0,3,0,3,5,35
29040,202008,20,20,0,2,3,7,7,55
29040,202009,0,0,2,0,0,0,7,55
29041,202003,0,3,0,0,0,0,0,0
29041,202004,6,3,0,2,0,2,2,6
29041,202005,20,33,0,5,0,6,7,26
29041,202006,33,43,0,11,0,9,18,59
29041,202007,36,42,1,9,0,14,27,95
29041,202008,33,40,3,3,3,8,30,128
29042,202003,0,1,0,0,0,0,0,0
29042,202004,3,8,0,1,0,1,1,3
29042,202005,14,11,0,1,0,5,2,17
29042,202006,9,20,1,2,0,1,4,26
29042,202007,30,29,0,4,0,10,8,56
29042,202008,14,24,0,1,2,3,9,70
29042,202009,0,0,1,0,0,0,9,70
29043,202002,0,1,0,0,0,0,0,0
29043,202003,0,4,0,0,0,0,0,0
29043,202004,9,27,0,1,0,5,1,9
29043,202005,33,42,0,2,0,15,3,42
29043,202006,52,82,0,3,0,19,6,94
29043,202007,50,103,3,6,0,10,12,144
29043,202008,42,65,3,2,8,14,14,186
29043,202009,0,2,3,0,0,0,14,186
29044,202003,1,5,0,0,0,1,0,1
29044,202004,17,26,0,2,0,10,2,18
29044,202005,43,87,2,14,0,16,16,61
29044,202006,86,94,2,13,0,22,29,147
29044,202007,78,125,3,12,0,34,41,225
29044,202008,81,98,4,6,18,28,47,306
29044,202009,1,0,10,0,0,0,47,307
29045,202004,0,3,0,0,0,0,0,0
29045,202006,2,6,0,0,0,0,0,2
29045,202007,1,7,0,0,0,0,0,3
29045,202008,5,3,1,0,1,2,0,8
29046,202004,1,0,0,1,0,1,1,1
29046,202005,0,1,0,0,0,0,1,1
29046,202006,1,4,0,0,0,1,1,2
29046,202007,4,8,0,2,0,3,3,6
29046,202008,0,5,0,0,0,0,3,6
29046,202009,0,0,1,0,0,0,3,6
29047,202005,0,1,0,0,0,0,0,0
29047,202006,3,4,0,1,0,1,1,3
29047,202007,2,9,1,1,0,0,2,5
29047,202008,4,6,1,0,0,0,2,9
29048,202004,0,5,0,0,0,0,0,0
29048,202005,11,14,1,3,0,5,3,11
29048,202006,20,41,0,4,0,8,7,31
29048,202007,24,61,1,7,0,2,14,55
29048,202008,9,28,0,2,1,2,16,64
29048,202009,0,1,0,0,0,0,16,64
29049,202003,0,1,0,0,0,0,0,0
29049,202004,1,1,0,0,0,1,0,1
29049,202005,1,4,0,0,0,1,0,2
29049,202006,9,9,0,2,0,6,2,11
29049,202007,4,14,0,1,0,2,3,15
29049,202008,3,6,1,0,1,2,3,18
29049,202009,0,0,1,0,0,0,3,18
29050,202004,2,6,0,1,0,1,1,2
29050,202005,4,14,0,2,0,0,3,6
29050,202006,10,14,0,3,0,6,6,16
29050,202007,18,32,1,3,0,6,9,34
29050,202008,8,24,0,0,2,2,9,42
29051,202004,1,2,0,1,0,1,1,1
29051,202005,3,1,1,1,0,1,2,4
29051,202006,1,16,0,0,0,0,2,5
29051,202007,3,5,0,0,0,1,2,8
29051,202008,4,4,0,1,0,0,3,12
29052,202004,1,3,0,0,0,1,0,1
29052,202005,8,6,0,2,0,3,2,9
29052,202006,5,8,0,2,0,1,4,14
29052,202007,6,10,0,1,0,2,5,20
29052,202008,4,7,0,1,1,2,6,24
29053,202003,0,1,0,0,0,0,0,0
29053,202004,2,1,0,1,0,1,1,2
29053,202005,6,9,0,0,0,3,1,8
29053,202006,11,13,0,2,0,3,3,19
29053,202007,12,16,0,1,0,4,4,31
29053,202008,9,5,0,0,0,1,4,40
29053,202009,0,0,2,0,0,0,4,40
29054,202004,1,1,0,1,0,1,1,1
29054,202005,7,6,0,0,0,1,1,8
29054,202006,2,9,0,0,0,0,1,10
29054,202007,6,10,0,2,0,1,3,16
29054,202008,11,7,0,0,1,1,3,27
29055,202004,0,2,0,0,0,0,0,0
29055,202005,1,2,0,0,0,0,0,1
29055,202006,0,3,0,0,0,0,0,1
29055,202007,1,8,0,0,0,0,0,2
29055,202008,5,3,0,0,1,1,0,7
29056,202004,4,10,0,3,0,2,3,4
29056,202005,12,10,0,2,0,2,5,16
29056,202006,10,9,0,0,0,5,5,26
29056,202007,5,5,0,1,0,3,6,31
29056,202008,7,11,1,1,1,2,7,38
29057,202004,0,1,0,0,0,0,0,0
29057,202005,0,4,0,0,0,0,0,0
29057,202006,6,6,0,2,0,1,2,6
29057,202007,3,2,0,0,0,1,2,9
29057,202008,3,4,0,0,0,0,2,12
29058,202004,2,5,0,0,0,1,0,2
29058,202005,5,10,0,1,0,2,1,7
29058,202006,7,9,0,3,0,1,4,14
29058,202007,8,15,0,0,0,2,4,22
29058,202008,12,19,0,1,2,5,5,34
29058,202009,0,0,1,0,0,0,5,34
29059,202004,2,3,0,1,0,0,1,2
29059,202005,0,1,0,0,0,0,1,2
29059,202006,3,6,0,0,0,0,1,5
29059,202007,4,4,0,1,0,1,2,9
29059,202008,3,4,0,0,0,2,2,12
29059,202009,0,0,1,0,0,0,2,12
29060,202003,1,0,0,0,0,1,0,1
29060,202004,6,1,0,2,0,2,2,7
29060,202005,4,3,0,1,0,1,3,11
29060,202006,1,2,0,0,0,0,3,12
29060,202007,6,10,0,0,0,3,3,18
29060,202008,6,10,1,2,0,2,5,24
30001,202005,0,2,0,0,0,0,0,0
30001,202006,1,0,0,0,0,1,0,1
30001,202007,2,1,1,1,0,0,1,3
30001,202008,3,2,0,0,1,1,1,6
30002,202005,1,0,0,0,0,1,0,1
30002,202006,3,1,0,2,0,1,2,4
30002,202007,2,1,0,1,0,1,3,6
30002,202008,1,1,0,0,0,0,3,7
30003,202003,0,1,0,0,0,0,0,0
30003,202004,4,3,0,1,0,4,1,4
30003,202005,17,5,3,6,0,9,7,21
30003,202006,55,14,2,8,0,17,15,76
30003,202007,58,14,1,9,0,11,24,134
30003,202008,13,13,2,5,0,1,29,147
30004,202003,0,1,0,0,0,0,0,0
30004,202004,1,10,0,0,0,1,0,1
30004,202005,3,1,0,0,0,3,0,4
30004,202006,15,15,1,4,0,6,4,19
30004,202007,21,10,0,4,0,6,8,40
30004,202008,21,2,3,0,3,5,8,61
30004,202009,0,0,2,0,0,0,8,61
30005,202004,0,2,0,0,0,0,0,0
30005,202005,3,0,0,0,0,0,0,3
30005,202007,7,0,1,0,0,1,0,10
30005,202008,2,1,0,0,0,0,0,12
30005,202009,0,0,1,0,0,0,0,12
30006,202003,0,1,0,0,0,0,0,0
30006,202004,0,2,0,0,0,0,0,0
30006,202005,3,1,1,0,0,1,0,3
30006,202006,6,1,0,2,0,0,2,9
30006,202007,12,3,0,2,0,6,4,21
30006,202008,11,8,2,0,1,4,4,32
30006,202009,0,0,1,0,0,0,4,32
30007,202004,0,3,0,0,0,0,0,0
30007,202007,2,1,0,2,0,0,2,2
30007,202008,1,2,0,0,0,0,2,3
30008,202006,0,1,0,0,0,0,0,0
30008,202007,1,2,0,0,0,1,0,1
30008,202008,1,2,0,0,0,0,0,2
30009,202004,0,1,0,0,0,0,0,0
30009,202006,1,0,0,1,0,1,1,1
30009,202007,7,3,4,3,0,1,4,8
30009,202008,9,5,2,2,1,2,6,17
30010,202003,0,1,0,0,0,0,0,0
30010,202004,0,1,0,0,0,0,0,0
30010,202005,1,1,1,1,0,0,1,1
30010,202006,14,2,0,4,0,3,5,15
30010,202007,14,6,4,4,0,1,9,29
30010,202008,9,5,1,2,1,1,11,38
30010,202009,0,0,1,0,0,0,11,38
30011,202003,0,12,0,0,0,0,0,0
30011,202004,14,14,0,1,0,9,1,14
30011,202005,23,10,6,4,0,10,5,37
30011,202006,54,22,2,9,0,21,14,91
30011,202007,105,40,6,8,0,19,22,196
30011,202008,32,35,4,1,4,7,23,228
30011,202009,0,0,2,0,0,0,23,228
30012,202004,1,3,0,1,0,0,1,1
30012,202005,1,3,1,0,0,1,1,2
30012,202006,9,6,0,1,0,0,2,11
30012,202007,14,8,0,0,0,3,2,25
30012,202008,9,5,0,0,1,1,2,34
30013,202004,1,2,0,0,0,0,0,1
30013,202005,14,4,0,6,0,9,6,15
30013,202006,10,12,0,2,0,4,8,25
30013,202007,8,5,1,2,0,0,10,33
30013,202008,4,11,1,0,0,1,10,37
30013,202009,0,0,1,0,0,0,10,37
30014,202001,0,5,0,0,0,0,0,0
30014,202002,0,3,0,0,0,0,0,0
30014,202003,0,3,0,0,0,0,0,0
30014,202004,4,8,0,0,0,0,0,4
30014,202005,5,2,0,1,0,2,1,9
30014,202006,47,14,0,2,0,23,3,56
30014,202007,45,7,1,4,0,16,7,101
30014,202008,14,6,2,2,1,4,9,115
30014,202009,0,0,1,0,0,0,9,115
30015,202004,2,1,0,1,0,0,1,2
30015,202005,11,2,1,3,0,4,4,13
30015,202006,19,4,2,7,0,9,11,32
30015,202007,20,6,3,9,0,5,20,52
30015,202008,22,0,2,3,0,8,23,74
30015,202009,0,0,1,0,0,0,23,74
30016,202003,1,3,0,0,0,1,0,1
30016,202004,2,20,0,0,0,2,0,3
30016,202005,24,11,3,3,0,6,3,27
30016,202006,80,39,5,8,0,32,11,107
30016,202007,204,68,9,14,0,66,25,311
30016,202008,93,63,27,9,6,15,34,404
30016,202009,0,0,21,0,0,0,34,404
30017,202006,0,1,1,0,0,0,0,0
30017,202007,2,0,0,2,0,0,2,2
30017,202008,1,0,1,0,0,0,2,3
30018,202008,1,0,1,0,0,0,0,1
30019,202007,3,0,0,0,0,3,0,3
30019,202008,0,1,0,0,0,0,0,3
30020,202006,0,1,3,0,0,0,0,0
30020,202007,4,2,0,0,0,1,0,4
30020,202008,1,2,0,0,0,0,0,5
30020,202009,0,0,2,0,0,0,0,5
30021,202001,0,2,0,0,0,0,0,0
30021,202002,0,2,0,0,0,0,0,0
30021,202003,0,1,0,0,0,0,0,0
30021,202004,0,4,0,0,0,0,0,0
30021,202005,5,3,0,2,0,4,2,5
30021,202006,19,4,0,3,0,8,5,24
30021,202007,12,3,1,1,0,2,6,36
30021,202008,9,2,0,2,1,1,8,45
30021,202009,0,0,1,0,0,0,8,45
30022,202003,0,1,0,0,0,0,0,0
30022,202004,1,1,0,1,0,1,1,1
30022,202005,2,0,0,0,0,2,1,3
30022,202006,13,1,0,0,0,8,1,16
30022,202007,22,6,0,1,0,11,2,38
30022,202008,9,6,0,0,0,0,2,47
30023,202005,3,4,0,1,0,2,1,3
30023,202006,2,5,1,0,0,1,1,5
30023,202007,12,2,0,1,0,4,2,17
30023,202008,4,0,2,0,1,1,2,21
30024,202006,1,0,0,0,0,1,0,1
30024,202008,1,1,0,0,0,1,0,2
30025,202003,0,1,0,0,0,0,0,0
30025,202004,3,2,0,1,0,2,1,3
30025,202005,5,3,0,3,0,3,4,8
30025,202006,2,0,0,0,0,1,4,10
30025,202007,3,2,0,1,0,0,5,13
30025,202008,2,1,0,0,1,1,5,15
30026,202003,0,3,0,0,0,0,0,0
30026,202004,0,3,0,0,0,0,0,0
30026,202005,2,4,0,0,0,0,0,2
30026,202006,14,4,0,1,0,10,1,16
30026,202007,20,12,0,5,0,5,6,36
30026,202008,25,8,4,4,0,3,10,61
30026,202009,0,0,1,0,0,0,10,61
30027,202006,3,0,0,1,0,1,1,3
30027,202007,3,2,0,0,0,0,1,6
30027,202008,0,1,2,0,0,0,1,6
30028,202001,0,1,0,0,0,0,0,0
30028,202002,0,4,0,0,0,0,0,0
30028,202003,13,41,0,0,0,2,0,13
30028,202004,48,73,0,3,0,24,3,61
30028,202005,141,47,44,21,0,48,24,202
30028,202006,186,84,8,28,0,57,52,388
30028,202007,203,124,3,26,0,77,78,591
30028,202008,134,110,18,11,18,30,89,725
30028,202009,0,0,25,0,0,0,89,725
30029,202006,1,1,0,1,0,0,1,1
30029,202007,4,0,0,0,0,1,1,5
30029,202008,1,0,0,0,0,0,1,6
30030,202003,0,1,0,0,0,0,0,0
30030,202004,0,6,0,0,0,0,0,0
30030,202005,5,3,1,1,0,3,1,5
30030,202006,29,19,4,1,0,12,2,34
30030,202007,106,40,2,1,0,43,3,140
30030,202008,52,29,9,1,6,10,4,192
30030,202009,0,0,11,0,0,0,4,192
30031,202002,0,1,0,0,0,0,0,0
30031,202004,0,1,0,0,0,0,0,0
30031,202005,1,2,0,0,0,0,0,1
30031,202006,3,3,0,2,0,0,2,4
30031,202007,5,0,0,0,0,1,2,9
30031,202008,4,1,0,1,1,1,3,13
30032,202003,0,1,0,0,0,0,0,0
30032,202004,1,3,0,1,0,1,1,1
30032,202005,2,4,1,0,0,1,1,3
30032,202006,20,13,1,6,0,9,7,23
30032,202007,31,6,4,7,0,5,14,54
30032,202008,3,8,2,1,0,0,15,57
30033,202004,3,0,0,2,0,2,2,3
30033,202005,3,1,0,1,0,2,3,6
30033,202006,4,1,0,0,0,0,3,10
30033,202007,9,0,2,2,0,4,5,19
30033,202008,5,6,0,1,0,0,6,24
30033,202009,0,0,1,0,0,0,6,24
30034,202004,4,3,0,1,0,2,1,4
30034,202005,4,4,0,1,0,2,2,8
30034,202006,13,7,0,2,0,4,4,21
30034,202007,16,13,3,1,0,3,5,37
30034,202008,6,11,1,0,0,2,5,43
30034,202009,0,0,2,0,0,0,5,43
30035,202007,1,2,0,0,0,0,0,1
30036,202005,10,2,0,2,0,4,2,10
30036,202006,3,2,1,0,0,1,2,13
30036,202007,1,2,0,0,0,0,2,14
30036,202008,3,1,0,0,0,2,2,17
30037,202005,0,1,0,0,0,0,0,0
30037,202006,0,2,0,0,0,0,0,0
30037,202007,0,1,0,0,0,0,0,0
30037,202008,1,0,0,0,1,1,0,1
30038,202004,2,6,0,1,0,1,1,2
30038,202005,8,8,3,2,0,5,3,10
30038,202006,53,28,3,13,0,19,16,63
30038,202007,82,43,11,16,0,26,32,145
30038,202008,46,18,7,9,6,10,41,191
30038,202009,0,0,5,0,0,0,41,191
30039,202003,1,20,0,0,0,0,0,1
30039,202004,115,113,0,39,0,83,39,116
30039,202005,477,204,12,128,0,128,167,593
30039,202006,427,220,9,89,0,184,256,1020
30039,202007,546,272,15,109,0,122,365,1566
30039,202008,232,171,17,29,15,46,394,1798
30039,202009,1,0,19,0,1,1,394,1799
30040,202003,0,1,0,0,0,0,0,0
30040,202004,6,10,0,3,0,5,3,6
30040,202005,48,9,0,10,0,15,13,54
30040,202006,28,21,0,2,0,8,15,82
30040,202007,67,20,3,6,0,19,21,149
30040,202008,46,19,10,2,7,12,23,195
30040,202009,0,0,6,0,0,0,23,195
30041,202006,3,0,0,0,0,2,0,3
30041,202007,0,1,0,0,0,0,0,3
30042,202003,0,1,0,0,0,0,0,0
30042,202007,3,0,0,1,0,0,1,3
30042,202008,1,1,0,1,0,1,2,4
30043,202005,2,1,0,1,0,1,1,2
30043,202006,1,1,0,0,0,1,1,3
30043,202007,1,1,0,0,0,1,1,4
30043,202008,2,1,0,0,1,2,1,6
30044,202001,0,20,0,0,0,0,0,0
30044,202002,0,11,0,0,0,0,0,0
30044,202003,0,28,0,0,0,0,0,0
30044,202004,13,60,0,1,0,8,1,13
30044,202005,102,40,4,22,0,53,23,115
30044,202006,596,226,20,50,0,290,73,711
30044,202007,753,285,33,71,0,210,144,1464
30044,202008,208,159,58,23,22,35,167,1672
30044,202009,0,1,39,0,0,0,167,1672
30045,202003,0,4,0,0,0,0,0,0
30045,202004,8,36,0,0,0,5,0,8
30045,202005,50,54,1,5,0,32,5,58
30045,202006,160,98,2,13,0,61,18,218
30045,202007,388,224,5,19,0,88,37,606
30045,202008,115,82,17,4,8,20,41,721
30045,202009,0,0,5,0,0,0,41,721
30046,202006,1,0,1,0,0,1,0,1
30046,202007,2,1,1,0,0,1,0,3
30046,202008,2,4,0,0,0,0,0,5
30047,202004,1,2,0,0,0,0,0,1
30047,202005,1,0,0,0,0,1,0,2
